"targetId","targetName","comparatorId","comparatorName","targetSubjects","comparatorSubjects","targetSubjectsWithBp","comparatorSubjectsWithBp","covariateId","beforeMatchingMeanTarget","beforeMatchingMeanComparator","beforeMatchingSumTarget","beforeMatchingSumComparator","beforeMatchingSd","afterMatchingMeanTarget","afterMatchingMeanComparator","afterMatchingSumTarget","afterMatchingSumComparator","afterMatchingSd","covariateName","beforeMatchingStdDiff","afterMatchingStdDiff","targetType","comparatorType"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",7390,6372,6615,5098,3012888,83.5674981103553,77.076304433111,552799,392935,13.3811780281879,80.6382997814367,79.7764444566896,552799,392935,13.6983923630473,"BP diastolic",0.485098820415537,0.0629165307800677,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",7390,6372,6615,5098,3004249,139.955857898715,137.249117300902,925808,699696,20.5606101375051,139.034474217386,138.175303505053,925808,699696,20.7901813291577,"BP systolic",0.131646900539945,0.0413257921482417,"Combination","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",227881,6379,199125,5103,3012888,84.6263502824859,77.0638839898099,16851222,393257,13.9261082436497,84.103072559079,82.1359041157143,16851222,393257,13.9053264114727,"BP diastolic",0.543042331738619,0.141468699486386,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",227881,6379,199125,5103,3004249,143.273807909605,137.222026259063,28529397,700244,21.0999960747442,142.904314138707,139.754145738737,28529397,700244,20.7819506824553,"BP systolic",0.286814349590566,0.151581939929738,"Single","Combination"
1,"ACE inhibitors",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",737034,6379,645448,5103,3012888,84.2174505149911,77.0638839898099,54357985,393257,13.5270844599169,83.8099525484309,83.151344424529,54357985,393257,13.4652271713276,"BP diastolic",0.528832842463466,0.0489117721908453,"Single","Combination"
1,"ACE inhibitors",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",737034,6379,645448,5103,3004249,140.681236908318,137.222026259063,90802423,700244,20.6949780549498,140.413052314158,139.459649078497,90802423,700244,20.4431200277749,"BP systolic",0.167152177695945,0.0466368751132568,"Single","Combination"
5,"Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",345334,6379,283832,5103,3012888,80.4049120606556,77.0638839898099,22821487,393257,13.8856115928307,80.2704142251503,80.3770444287907,22821487,393257,14.0988974470286,"BP diastolic",0.24061079690366,-0.00756301718208728,"Single","Combination"
5,"Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",345334,6379,283832,5103,3004249,136.455914061839,137.222026259063,38730555,700244,21.3265270633028,136.440335741774,137.765794903422,38730555,700244,21.1689486525781,"BP systolic",-0.0359229702496738,-0.0626133675035322,"Single","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",38788,6379,32007,5103,3012888,78.1216921298466,77.0638839898099,2500441,393257,14.0763736977224,77.9892302494172,77.5079591369891,2500441,393257,14.4396832245572,"BP diastolic",0.0751477733365264,0.0333297555731469,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",38788,6379,32007,5103,3004249,138.468272565376,137.222026259063,4431954,700244,21.9844538852978,138.252226279661,137.747969927286,4431954,700244,22.4125040723909,"BP systolic",0.0566876172051041,0.0224988850306977,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",33866,6379,27259,5103,3012888,77.8021204006016,77.0638839898099,2120808,393257,13.6078889281864,77.8345264296659,77.112974635824,2120808,393257,13.6192799699683,"BP diastolic",0.0542506199666722,0.052980171891096,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",33866,6379,27259,5103,3004249,137.26541692652,137.222026259063,3741718,700244,21.790267279182,137.341916647519,137.135017601392,3741718,700244,21.5862461302553,"BP systolic",0.00199128660977287,0.00958476267147013,"Combination","Combination"
4,"Angiotensin receptor blockers (ARBs)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",207086,6379,173207,5103,3012888,82.6160720987027,77.0638839898099,14309682,393257,13.3094427640812,82.1737494795785,81.5073893777566,14309682,393257,13.1845273015901,"BP diastolic",0.417161575229636,0.0505410688285784,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",207086,6379,173207,5103,3004249,139.504898762752,137.222026259063,24163225,700244,20.5191906733417,139.224193485898,138.693742336023,24163225,700244,20.0829860145808,"BP systolic",0.111255484684134,0.0264129621705826,"Single","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",34209,6379,27846,5103,3012888,80.067729655965,77.0638839898099,2229566,393257,13.7610494084127,79.4464783895988,79.2133566847614,2229566,393257,13.6796414456932,"BP diastolic",0.218286089745356,0.0170415069549102,"Combination","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",34209,6379,27846,5103,3004249,139.088881706529,137.222026259063,3873069,700244,21.1564640509424,138.792057454624,138.947889533286,3873069,700244,21.1036871332322,"BP systolic",0.0882404282194929,-0.00738411622947743,"Combination","Combination"
2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",14861,6379,11998,5103,3004249,135.948324720787,137.222026259063,1631108,700244,21.5085108148437,136.006391003962,137.003062542453,1631108,700244,21.5719428282084,"BP systolic",-0.059218490263746,-0.0462022149061165,"Combination","Combination"
2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",14861,6379,11998,5103,3012888,77.4455742623771,77.0638839898099,929192,393257,13.8357743452396,77.2038363148643,77.7224576595436,929192,393257,13.9887680857412,"BP diastolic",0.0275871998952108,-0.0370741255770718,"Combination","Combination"
15,"Thiazide or thiazide-like diuretics",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",234260,6379,204967,5103,3012888,86.5889387072065,77.0638839898099,17747875,393257,13.2625956595506,86.0715501636764,83.8208495727752,17747875,393257,13.1464959996617,"BP diastolic",0.718189332005869,0.171201557506969,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",234260,6379,204967,5103,3004249,142.819190406261,137.222026259063,29273221,700244,20.1871516605148,142.479592874428,139.807381060659,29273221,700244,20.2973553536604,"BP systolic",0.277263689366592,0.13165320147419,"Single","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",84662,6379,70006,5103,3012888,81.1831842984887,77.0638839898099,5683310,393257,14.1344054282413,80.6574001575583,80.2476241782153,5683310,393257,14.1422918321504,"BP diastolic",0.291437820260074,0.0289752173273238,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",84662,6379,70006,5103,3004249,139.882081535868,137.222026259063,9792585,700244,21.8036935589264,139.563366529744,139.354189577962,9792585,700244,21.7060471841768,"BP systolic",0.122000213845239,0.00963680535689941,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",111324,6379,92470,5103,3004249,135.649313290797,137.222026259063,12543492,700244,22.1587722189521,135.82409004789,137.212930526904,12543492,700244,22.2122083135114,"BP systolic",-0.0709747341922291,-0.0625259973889651,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",111324,6379,92470,5103,3012888,78.0578133448686,77.0638839898099,7218006,393257,14.035572558455,78.0476021257013,78.1939079836655,7218006,393257,14.4922637893648,"BP diastolic",0.0708150202579341,-0.0100954454107836,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",7390,13988,6615,12211,3012888,83.5674981103553,77.4296945377119,552799,945494,14.5877289431934,83.5674981103557,77.4296945377102,552799,945494,14.5885277656071,"BP diastolic",0.420751139299668,0.420728100275862,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",7390,13988,6615,12211,3004249,139.955857898715,131.85627712718,925808,1610097,21.5632608785661,139.955857898715,131.85627712718,925808,1610097,21.5644499750114,"BP systolic",0.375619476903218,0.375598764676141,"Combination","Combination"
4,"Angiotensin receptor blockers (ARBs)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",207086,13993,173207,12213,3012888,82.6160720987027,77.4299516908213,14309682,945652,14.5218527961748,82.6160720987301,77.4299516908225,14309682,945652,14.5222300550517,"BP diastolic",0.357125256719825,0.357115979312255,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",207086,13993,173207,12213,3004249,139.504898762752,131.857938262507,24163225,1610381,21.5188062040428,139.504898762792,131.857938262508,24163225,1610381,21.5193536415987,"BP systolic",0.355361743943223,0.355352703786674,"Single","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",33866,13993,27259,12213,3004249,137.26541692652,131.857938262507,3741718,1610381,22.7340621679539,136.780835473575,134.677139139946,3741718,1610381,22.2456982693078,"BP systolic",0.237858004612786,0.0945664329418463,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",33866,13993,27259,12213,3012888,77.8021204006016,77.4299516908213,2120808,945652,14.7958637133922,77.6258222731653,77.0039434931779,2120808,945652,14.2096251048113,"BP diastolic",0.0251535643332211,0.0437646155616642,"Combination","Combination"
15,"Thiazide or thiazide-like diuretics",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",234260,13993,204967,12213,3012888,86.5889387072065,77.4299516908213,17747875,945652,14.4789290202055,86.5889387072189,77.4299516908225,17747875,945652,14.4793046262102,"BP diastolic",0.632573514491562,0.632557104974294,"Single","Combination"
15,"Thiazide or thiazide-like diuretics",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",234260,13993,204967,12213,3004249,142.819190406261,131.857938262507,29273221,1610381,21.2024273780816,142.819190406219,131.857938262508,29273221,1610381,21.2029774498545,"BP systolic",0.516981001669873,0.516967589558349,"Single","Combination"
2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",14861,13993,11998,12213,3004249,135.948324720787,131.857938262507,1631108,1610381,22.4641463677223,134.961660277,133.846691789541,1631108,1610381,22.4620868056486,"BP systolic",0.182085105364026,0.0496377962166338,"Combination","Combination"
2720,"ACE inhibitors & Non-dihydropyridine calcium channel blockers (ndCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",14861,13993,11998,12213,3012888,77.4455742623771,77.4299516908213,929192,945652,15.0057186990763,76.9686778024147,77.6825815302414,929192,945652,14.9567962043412,"BP diastolic",0.00104110785155336,-0.0477310593841897,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",38788,13993,32007,12213,3004249,138.468272565376,131.857938262507,4431954,1610381,22.9202540822083,137.868308260049,135.195975593956,4431954,1610381,22.5500277052736,"BP systolic",0.288405803843177,0.118506846245158,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",38788,13993,32007,12213,3012888,78.1216921298466,77.4299516908213,2500441,945652,15.2278441816742,77.9379095309317,77.3028960867562,2500441,945652,14.6975559913622,"BP diastolic",0.0454260255603224,0.0432053767680002,"Combination","Combination"
1,"ACE inhibitors",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",737034,13993,645448,12213,3012888,84.2174505149911,77.4299516908213,54357985,945652,14.7215812985271,84.2174505150838,77.4299516908225,54357985,945652,14.7219418503954,"BP diastolic",0.461057727871189,0.461046436213105,"Single","Combination"
1,"ACE inhibitors",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",737034,13993,645448,12213,3004249,140.681236908318,131.857938262507,90802423,1610381,21.6864923685933,140.681236908233,131.857938262508,90802423,1610381,21.6870174616716,"BP systolic",0.406856881041252,0.406847030086954,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",51870,13993,41755,12213,3004249,135.16867441025,131.857938262507,5643968,1610381,22.1461182952247,134.709300007659,134.011188383545,5643968,1610381,21.5288118811516,"BP systolic",0.149495099033089,0.0324268532777192,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",51870,13993,41755,12213,3012888,78.7041551909951,77.4299516908213,3286292,945652,15.0547872064551,78.3667532558202,78.2698745961789,3286292,945652,14.4837645666109,"BP diastolic",0.0846377622413349,0.00668877619459677,"Single","Combination"
2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",6379,13993,5103,12213,3004249,137.222026259063,131.857938262507,700244,1610381,22.5127780294431,136.265361881281,133.237538970999,700244,1610381,23.3113350126749,"BP systolic",0.238268595263577,0.129886293883885,"Combination","Combination"
2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",6379,13993,5103,12213,3012888,77.0638839898099,77.4299516908213,393257,945652,14.9057487430897,76.9066947495282,77.3789135211838,393257,945652,15.8710422423294,"BP diastolic",-0.0245588267534065,-0.0297534821245757,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",84662,13993,70006,12213,3004249,139.882081535868,131.857938262507,9792585,1610381,22.7469313835903,139.882081535878,131.857938262508,9792585,1610381,22.74750162474,"BP systolic",0.352757175816243,0.352748332794634,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",84662,13993,70006,12213,3012888,81.1831842984887,77.4299516908213,5683310,945652,15.2815038119065,81.1831842984829,77.4299516908225,5683310,945652,15.2818959907391,"BP diastolic",0.245606234429829,0.245599931444037,"Combination","Combination"
5,"Beta blockers - cardioselective",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",345334,13993,283832,12213,3004249,136.455914061839,131.857938262507,38730555,1610381,22.2899661538547,136.36328980849,135.266151889807,38730555,1610381,21.1195640433641,"BP systolic",0.206280070933938,0.0519488904425685,"Single","Combination"
5,"Beta blockers - cardioselective",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",345334,13993,283832,12213,3012888,80.4049120606556,77.4299516908213,22821487,945652,15.0516826717272,80.2857085872505,79.0510821821297,22821487,945652,14.0795183031755,"BP diastolic",0.197649687062727,0.0876895344382846,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",227881,13993,199125,12213,3004249,143.273807909605,131.857938262507,28529397,1610381,22.0733248268679,143.273807909598,131.857938262508,28529397,1610381,22.0738580511204,"BP systolic",0.517179434300802,0.517166941123403,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",227881,13993,199125,12213,3012888,84.6263502824859,77.4299516908213,16851222,945652,15.0890500945973,84.62635028251,77.4299516908225,16851222,945652,15.0894139028407,"BP diastolic",0.476928537353144,0.476917038529431,"Single","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",111324,13993,92470,12213,3004249,135.649313290797,131.857938262507,12543492,1610381,23.0875078951714,135.63014492599,134.815476342079,12543492,1610381,22.3988517979371,"BP systolic",0.164217595311913,0.0363709975520181,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",111324,13993,92470,12213,3012888,78.0578133448686,77.4299516908213,7218006,945652,15.1901362399115,78.0090384837814,77.4348336804761,7218006,945652,14.5119851842065,"BP diastolic",0.0413335103866723,0.0395676260702215,"Combination","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",34209,13993,27846,12213,3004249,139.088881706529,131.857938262507,3873069,1610381,22.1273090478038,139.08888170656,131.857938262508,3873069,1610381,22.127991450009,"BP systolic",0.326788197715315,0.326778119938609,"Combination","Combination"
2693,"Angiotensin receptor blockers (ARBs) & Dihydropyridine calcium channel blockers (dCCB)",2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",34209,13993,27846,12213,3012888,80.067729655965,77.4299516908213,2229566,945652,14.9368478188737,80.0677296559897,77.4299516908225,2229566,945652,14.9373129507589,"BP diastolic",0.176595356472112,0.176589857483917,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",111330,281433,92476,238546,3012888,78.0577663393745,84.2711342885649,7218470,20102542,14.4803018024342,81.617755773876,82.1587495668447,7218470,20102542,14.664021140646,"BP diastolic",-0.42909105307086,-0.0368925949969586,"Combination","Combination"
2660,"ACE inhibitors & Beta blockers - cardioselective",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",111330,281433,92476,238546,3004249,135.648849431204,140.2890888969,12544263,33465401,22.531189030982,138.693233198249,138.781807778335,12544263,33465401,22.4902877664231,"BP systolic",-0.205947385169772,-0.00393834801073238,"Combination","Combination"
2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",6379,281418,5103,238532,3012888,77.0638839898099,84.2711669713078,393257,20101370,14.181949396672,82.8654599997093,83.7399870412303,393257,20101370,14.3038284777457,"BP diastolic",-0.508201149215018,-0.0611393685880357,"Combination","Combination"
2723,"Angiotensin receptor blockers (ARBs) & Non-dihydropyridine calcium channel blockers (ndCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",6379,281418,5103,238532,3004249,137.222026259063,140.289177133466,700244,33463458,21.94212027073,139.292774823015,139.892026062675,700244,33463458,21.8869452735037,"BP systolic",-0.139783705337472,-0.0273793913299378,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",7390,281330,6615,238464,3012888,83.5674981103553,84.2720620303274,552799,20095853,13.8471272478316,84.4058840343926,84.2339938588332,552799,20095853,13.868674308805,"BP diastolic",-0.0508815949591642,0.0123941316763252,"Combination","Combination"
2657,"ACE inhibitors & Angiotensin receptor blockers (ARBs)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",7390,281330,6615,238464,3004249,139.955857898715,140.290085715244,925808,33454135,20.9663171988589,140.796671228129,140.182526470978,925808,33454135,21.045017084634,"BP systolic",-0.0159411790520552,0.0291824309137299,"Combination","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",51870,281418,41755,238532,3012888,78.7041551909951,84.2711669713078,3286292,20101370,14.3385132049767,82.3129361128623,83.3445683496198,3286292,20101370,14.1430832212985,"BP diastolic",-0.388255860334285,-0.0729425274966892,"Single","Combination"
13,"Non-dihydropyridine calcium channel blockers (ndCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",51870,281418,41755,238532,3004249,135.16867441025,140.289177133466,5643968,33463458,21.5657604298641,138.727433720701,139.672606309679,5643968,33463458,21.2360738523958,"BP systolic",-0.23743668765444,-0.0445078782239863,"Single","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",33868,281433,27261,238546,3012888,77.8031987087781,84.2711342885649,2120993,20102542,14.0667994566183,82.0848958177466,83.2025479695559,2120993,20102542,14.2177025787083,"BP diastolic",-0.459801506357844,-0.0786098981619622,"Combination","Combination"
2663,"Angiotensin receptor blockers (ARBs) & Beta blockers - cardioselective",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",33868,281433,27261,238546,3004249,137.264333663475,140.2890888969,3741963,33465401,22.168889559129,138.869807350446,139.531754082732,3741963,33465401,21.82770115527,"BP systolic",-0.136441440846978,-0.0303259939091744,"Combination","Combination"
4,"Angiotensin receptor blockers (ARBs)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",207095,281433,173215,238546,3012888,82.6161764281384,84.2711342885649,14310361,20102542,13.7778274779674,83.1027688071167,83.6665612612218,14310361,20102542,13.756774604885,"BP diastolic",-0.120117475928113,-0.0409828953586898,"Single","Combination"
4,"Angiotensin receptor blockers (ARBs)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",207095,281433,173215,238546,3004249,139.505071731663,140.2890888969,24164371,33465401,20.9208672516821,139.385649171282,140.082844779524,24164371,33465401,20.8676904912363,"BP systolic",-0.0374753663796797,-0.0334102908290099,"Single","Combination"
5,"Beta blockers - cardioselective",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",345344,281433,283842,238546,3012888,80.4048449489505,84.2711342885649,22822272,20102542,14.335171673789,81.621761697189,82.4443849504227,22822272,20102542,14.4419141924371,"BP diastolic",-0.269706525153355,-0.0569608185087049,"Single","Combination"
5,"Beta blockers - cardioselective",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",345344,281433,283842,238546,3004249,136.455630244995,140.2890888969,38731839,33465401,21.7134992799668,137.505437249233,139.153546806814,38731839,33465401,21.7036793517426,"BP systolic",-0.176547253046483,-0.0759368736918494,"Single","Combination"
2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",13993,281418,12213,238532,3012888,77.4299516908213,84.2711669713078,945652,20101370,15.3254895723818,77.4299516908225,84.2711669712663,945652,20101370,15.3258460525365,"BP diastolic",-0.446394566919103,-0.446384183750273,"Combination","Combination"
2724,"Beta blockers - cardioselective & Non-dihydropyridine calcium channel blockers (ndCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",13993,281418,12213,238532,3004249,131.857938262507,140.289177133466,1610381,33463458,22.8796520194994,131.857938262508,140.289177133489,1610381,33463458,22.880165914608,"BP systolic",-0.368503806953603,-0.368495530253057,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",84667,281433,70011,238546,3012888,81.183214066361,84.2711342885649,5683718,20102542,14.5762862331744,83.2640777583251,83.4625656247687,5683718,20102542,14.6224792825711,"BP diastolic",-0.211845470979848,-0.0135741595257513,"Combination","Combination"
2690,"ACE inhibitors & Dihydropyridine calcium channel blockers (dCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",84667,281433,70011,238546,3004249,139.882804130779,140.2890888969,9793335,33465401,22.1822509070999,140.75199394957,139.821504558643,9793335,33465401,22.1973907028884,"BP systolic",-0.0183157591996623,0.0419188634998578,"Combination","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",227898,281433,199140,238546,3004249,143.274163904791,140.2890888969,28531617,33465401,21.4909596726297,142.665472803299,141.087864933693,28531617,33465401,21.4781995521176,"BP systolic",0.138899102383591,0.0734515882384749,"Single","Combination"
10,"Dihydropyridine calcium channel blockers (dCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",227898,281433,199140,238546,3012888,84.6262779953801,84.2711342885649,16852477,20102542,14.3743597209689,84.8655538455956,84.2488608867137,16852477,20102542,14.3474726432801,"BP diastolic",0.0247067496367972,0.0429826893010822,"Single","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",38789,281433,32008,238546,3012888,78.1218757810547,84.2711342885649,2500525,20102542,14.5199170036497,82.3982139998488,83.3665536884296,2500525,20102542,14.3507197473147,"BP diastolic",-0.423505072788259,-0.0674767332671297,"Combination","Combination"
2694,"Beta blockers - cardioselective & Dihydropyridine calcium channel blockers (dCCB)",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",38789,281433,32008,238546,3004249,138.468257935516,140.2890888969,4432092,33465401,22.3598267370991,139.760758731937,139.774753041815,4432092,33465401,21.9303669984124,"BP systolic",-0.0814331426979777,-0.000638124746324259,"Combination","Combination"
15,"Thiazide or thiazide-like diuretics",2745,"ACE inhibitors & Thiazide or thiazide-like diuretics",234274,281433,204981,238546,3012888,86.5890936233114,84.2711342885649,17749119,20102542,13.7324881624137,85.5126778047182,85.3245377744117,17749119,20102542,13.8456712213048,"BP diastolic",0.168793834542735,0.0135883647169811,"Single","Combination"
